case,expert_ranking,proxy,student_index,spearman,kendall,n_items
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,17,-0.11904761904761907,-0.14285714285714288,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,18,-0.15476190476190477,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,19,0.6904761904761907,0.49999999999999994,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,20,0.5595238095238096,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,21,0.2023809523809524,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,22,-0.1666666666666667,-0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,23,0.2738095238095239,0.17857142857142858,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,24,0.3333333333333333,0.24999999999999997,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,25,0.09523809523809525,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,26,-0.4642857142857143,-0.17857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,27,0.11904761904761905,0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,28,0.03571428571428571,0.0,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,29,0.7380952380952384,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,30,0.3333333333333333,0.28571428571428564,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,31,0.3452380952380953,0.25,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,32,0.4047619047619048,0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,33,-0.380952380952381,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,34,-0.5238095238095238,-0.49999999999999983,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,35,-0.3333333333333333,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,36,0.32142857142857145,0.2142857142857143,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,37,-0.19047619047619052,-0.17857142857142852,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,38,-0.10714285714285715,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,39,0.1666666666666667,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,40,0.4880952380952382,0.35714285714285715,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,41,0.1547619047619048,0.14285714285714282,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,42,-0.04761904761904762,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,time_scaleST,43,0.011904761904761904,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,0,0.3571428571428572,0.2857142857142857,8
