case,expert_ranking,proxy,aggregation,spearman_mean,spearman_std,kendall_mean,kendall_std,n
strict,1-5-7-6,scaleST,per_student,0.5405405405405407,0.1866626664846704,0.45045045045045057,0.1852879621730012,37
strict,1-5-7-6,scaleST,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,1-5-7-6,scaleST,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-4-7-6,readTime,per_student,0.22162162162162166,0.5317666299437138,0.1801801801801802,0.4861109661785122,37
strict,2-4-7-6,readTime,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-4-7-6,readTime,median,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-4-7-6,log_readTime,per_student,0.13243243243243244,0.6409680407152977,0.11261261261261261,0.5562287942498427,37
strict,2-4-7-6,log_readTime,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-4-7-6,log_readTime,median,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-4-7-6,time_function,per_student,0.05405405405405404,0.6487387324833512,0.036036036036036036,0.5839895088519588,37
strict,2-4-7-6,time_function,avg,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-4-7-6,time_function,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-4-7-6,time_output,per_student,0.4243243243243243,0.5729984696009963,0.3558558558558559,0.5343489234716007,37
strict,2-4-7-6,time_output,avg,1.0,0.0,1.0,0.0,4
strict,2-4-7-6,time_output,median,1.0,0.0,1.0,0.0,4
strict,2-4-7-6,time_syntaxBL,per_student,-0.09999999999999999,0.6017991044876705,-0.0990990990990991,0.5234148950321635,37
strict,2-4-7-6,time_syntaxBL,avg,-0.7999999999999999,0.0,-0.6666666666666669,0.0,4
strict,2-4-7-6,time_syntaxBL,median,-0.6,0.282842712474619,-0.5000000000000001,0.3191423692521127,4
strict,2-4-7-6,time_scaleSM,per_student,0.008108108108108107,0.5605877120551533,0.013513513513513523,0.4830122860093764,37
strict,2-4-7-6,time_scaleSM,avg,-0.39999999999999997,0.0,-0.3333333333333334,0.0,4
strict,2-4-7-6,time_scaleSM,median,0.19999999999999998,0.43204937989385733,0.1666666666666667,0.31914236925211276,4
strict,2-4-7-6,time_scaleST,per_student,-0.07567567567567565,0.5237109814688153,-0.0810810810810811,0.44286404346416064,37
strict,2-4-7-6,time_scaleST,avg,-0.39999999999999997,0.0,-0.3333333333333334,0.0,4
strict,2-4-7-6,time_scaleST,median,0,0,0,0,4
strict,2-4-7-6,log_time_function,per_student,0.05405405405405404,0.6487387324833512,0.036036036036036036,0.5839895088519588,37
