case,expert_ranking,proxy,aggregation,spearman_mean,spearman_std,kendall_mean,kendall_std,n
strict,2-5-7-6,log_time_correct_syntaxBL,per_student,-0.32527046276694727,0.6047765551068688,-0.31746204262508615,0.5659761148700704,40
strict,2-5-7-6,log_time_correct_syntaxBL,avg,-0.39999999999999997,0.0,-0.3333333333333334,0.0,4
strict,2-5-7-6,acc_function,per_student,-0.06852160650684042,0.6523862504258899,-0.0865402061688319,0.5899714808970106,44
strict,2-5-7-6,acc_function,avg,-0.10540925533894598,0.0,-0.18257418583505539,0.0,4
strict,2-5-7-6,acc_output,per_student,0.4205135916266122,0.41063714482719677,0.38387463311901854,0.37485871195228593,44
strict,2-5-7-6,acc_output,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-5-7-6,acc_syntaxBL,per_student,-0.20454285110659204,0.3761589496403347,-0.18672122254583498,0.3433845698757686,44
strict,2-5-7-6,acc_syntaxBL,avg,-0.7999999999999999,0.0,-0.6666666666666669,0.0,4
strict,2-5-7-6,scaleSM,per_student,0.31686231434369866,0.42253717906019705,0.2723943926684932,0.3662439462654586,44
strict,2-5-7-6,scaleSM,avg,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-5-7-6,scaleST,per_student,0.29786871750687366,0.430247151029724,0.2471383307214212,0.38439696841496207,44
strict,2-5-7-6,scaleST,avg,0.39999999999999997,0.0,0.3333333333333334,0.0,4
unanimous_up_to_ties,1-2-4-7-6,readTime,per_student,0.4409240406037739,0.4159210221156623,0.36799903047186544,0.3924552942899502,44
unanimous_up_to_ties,1-2-4-7-6,readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_readTime,per_student,0.3716790674651715,0.505058744979226,0.31859727692077777,0.43740605616171796,44
unanimous_up_to_ties,1-2-4-7-6,log_readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_function,per_student,0.09999999999999996,0.5152228114656273,0.09090909090909091,0.4316028171079716,44
unanimous_up_to_ties,1-2-4-7-6,time_function,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_output,per_student,0.5637693967496156,0.3711793570977036,0.47064057060861175,0.34642835451555026,44
unanimous_up_to_ties,1-2-4-7-6,time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,per_student,0.07375109145955241,0.46387691176398865,0.04460725777132783,0.39908998836947607,44
unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,avg,0.0,0.0,-0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,per_student,0.16138687238954164,0.4859389130685569,0.13731541277898637,0.4273869779584868,44
unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_scaleST,per_student,0.143529318925906,0.44731286031375544,0.11350977926195424,0.39128504443737483,44
unanimous_up_to_ties,1-2-4-7-6,time_scaleST,avg,0.20519567041703082,0.0,0.10540925533894598,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_function,per_student,0.09999999999999996,0.5152228114656273,0.09090909090909091,0.4316028171079716,44
unanimous_up_to_ties,1-2-4-7-6,log_time_function,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_output,per_student,0.5637693967496156,0.3711793570977036,0.47064057060861175,0.34642835451555026,44
unanimous_up_to_ties,1-2-4-7-6,log_time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,per_student,0.07375109145955241,0.46387691176398865,0.04460725777132783,0.39908998836947607,44
unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,avg,0.09999999999999999,0.0,0.0,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,per_student,0.16138687238954164,0.4859389130685569,0.13731541277898637,0.4273869779584868,44
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,per_student,0.143529318925906,0.44731286031375544,0.11350977926195424,0.39128504443737483,44
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_correct_function,per_student,-0.19127445880212884,0.764708580433684,-0.15639160793872775,0.7272856679078153,32
unanimous_up_to_ties,1-2-4-7-6,time_correct_function,avg,0.39999999999999997,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_correct_output,per_student,0.5294117647058822,0.49972310672111553,0.46862745098039216,0.481415476700976,34
unanimous_up_to_ties,1-2-4-7-6,time_correct_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,time_correct_syntaxBL,per_student,0.023070272768580417,0.519145087777498,-0.009067562699446155,0.46586116262692107,42
unanimous_up_to_ties,1-2-4-7-6,time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_function,per_student,-0.19127445880212884,0.764708580433684,-0.15639160793872775,0.7272856679078153,32
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_function,avg,-0.49999999999999994,0.0,-0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_output,per_student,0.5294117647058822,0.49972310672111553,0.46862745098039216,0.481415476700976,34
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_syntaxBL,per_student,0.023070272768580417,0.519145087777498,-0.009067562699446155,0.46586116262692107,42
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-6,acc_function,per_student,0.1425530985712496,0.4957430281636878,0.11195601389840334,0.43726378444338004,44
unanimous_up_to_ties,1-2-4-7-6,acc_function,avg,0.35909242322980395,0.0,0.31622776601683794,0.0,5
unanimous_up_to_ties,1-2-4-7-6,acc_output,per_student,0.4064046432697834,0.31918759448671336,0.3634993634891154,0.28549006353877127,44
unanimous_up_to_ties,1-2-4-7-6,acc_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,per_student,-0.035753004203886045,0.2694167015127927,-0.03197845911988999,0.24097362354255006,44
unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,avg,-0.41039134083406165,0.0,-0.31622776601683794,0.0,5
unanimous_up_to_ties,1-2-4-7-6,scaleSM,per_student,0.5565660735980914,0.24140932892663777,0.4768382547327919,0.23627343169142132,44
unanimous_up_to_ties,1-2-4-7-6,scaleSM,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-6,scaleST,per_student,0.5408224605734512,0.25302220612662707,0.4681953111841256,0.24560245848243628,44
unanimous_up_to_ties,1-2-4-7-6,scaleST,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-4-7-8,readTime,per_student,0.3412042994555131,0.507294360915637,0.2868553868489951,0.4535347671518815,44
unanimous_up_to_ties,1-2-4-7-8,readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_readTime,per_student,0.3412042994555131,0.507294360915637,0.2868553868489951,0.4535347671518815,44
unanimous_up_to_ties,1-2-4-7-8,log_readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_function,per_student,0.36889031869323147,0.38175661695979535,0.305528955516172,0.3462432390293278,44
unanimous_up_to_ties,1-2-4-7-8,time_function,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_output,per_student,0.5824676406203105,0.3756994915052321,0.4899886774711002,0.3476646256231976,44
unanimous_up_to_ties,1-2-4-7-8,time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,per_student,-0.03230790084017257,0.43182805745725933,-0.025890684224887005,0.36934863890247627,44
unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,avg,0.0,0.0,-0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,per_student,0.19868884891797547,0.447723078511437,0.1697108512814787,0.3988762557001309,44
unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_scaleST,per_student,0.1715438541019545,0.4819297859232595,0.14571048225238084,0.41246634313820985,44
unanimous_up_to_ties,1-2-4-7-8,time_scaleST,avg,0.20519567041703082,0.0,0.10540925533894598,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_function,per_student,0.36889031869323147,0.38175661695979535,0.305528955516172,0.3462432390293278,44
unanimous_up_to_ties,1-2-4-7-8,log_time_function,avg,0.7999999999999999,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_output,per_student,0.5824676406203105,0.3756994915052321,0.4899886774711002,0.3476646256231976,44
unanimous_up_to_ties,1-2-4-7-8,log_time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,per_student,-0.03230790084017257,0.43182805745725933,-0.025890684224887005,0.36934863890247627,44
unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,avg,0.09999999999999999,0.0,0.0,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,per_student,0.19868884891797547,0.447723078511437,0.1697108512814787,0.3988762557001309,44
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,per_student,0.1715438541019545,0.4819297859232595,0.14571048225238084,0.41246634313820985,44
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_correct_function,per_student,0.02491881764973389,0.7583010615153853,0.019622627437324607,0.7244468826807037,32
unanimous_up_to_ties,1-2-4-7-8,time_correct_function,avg,0.39999999999999997,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_correct_output,per_student,0.5470588235294118,0.5100376538104793,0.4862745098039215,0.48843605605393,34
unanimous_up_to_ties,1-2-4-7-8,time_correct_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,time_correct_syntaxBL,per_student,-0.022268033864019706,0.6220618708807146,-0.01424250359802813,0.564375540967565,42
unanimous_up_to_ties,1-2-4-7-8,time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_function,per_student,0.02491881764973389,0.7583010615153853,0.019622627437324607,0.7244468826807037,32
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_function,avg,0.39999999999999997,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_output,per_student,0.5470588235294118,0.5100376538104793,0.4862745098039215,0.48843605605393,34
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_syntaxBL,per_student,-0.022268033864019706,0.6220618708807146,-0.01424250359802813,0.564375540967565,42
unanimous_up_to_ties,1-2-4-7-8,log_time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-8,acc_function,per_student,0.17620953460601446,0.4685509356373178,0.14368026277540313,0.40575530479610045,44
unanimous_up_to_ties,1-2-4-7-8,acc_function,avg,0.6155870112510925,0.0,0.5270462766947298,0.0,5
unanimous_up_to_ties,1-2-4-7-8,acc_output,per_student,0.3099809912897997,0.418025260447651,0.27725542730270497,0.3738931594692007,44
unanimous_up_to_ties,1-2-4-7-8,acc_output,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-4-7-8,acc_syntaxBL,per_student,-0.022631407176849097,0.24124663856998474,-0.02024214594956448,0.21577755327432346,44
unanimous_up_to_ties,1-2-4-7-8,acc_syntaxBL,avg,-0.3,0.0,-0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-4-7-8,scaleSM,per_student,0.46495228717116904,0.3076546357644487,0.3959799478045422,0.28742278588986103,44
unanimous_up_to_ties,1-2-4-7-8,scaleSM,avg,0.6,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-4-7-8,scaleST,per_student,0.4650345989777868,0.3335686949922331,0.4042483871553205,0.2941889978334455,44
unanimous_up_to_ties,1-2-4-7-8,scaleST,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-6,readTime,per_student,0.5507675422206977,0.4206591940019531,0.46271595019837286,0.39104239086347015,44
unanimous_up_to_ties,1-2-5-3-6,readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_readTime,per_student,0.4906288320573516,0.4601602590256734,0.4257176756985004,0.4071046027344365,44
unanimous_up_to_ties,1-2-5-3-6,log_readTime,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_function,per_student,0.17237302247156605,0.513665391500588,0.1497541247573206,0.3869042701229607,44
unanimous_up_to_ties,1-2-5-3-6,time_function,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_output,per_student,0.471974680201258,0.36721595383549527,0.3801601426521529,0.3260933176213223,44
unanimous_up_to_ties,1-2-5-3-6,time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_syntaxBL,per_student,0.2628518346778891,0.3537255506925403,0.1994083901738918,0.3050116542430341,44
unanimous_up_to_ties,1-2-5-3-6,time_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_scaleSM,per_student,0.21593254552892127,0.4220024341655951,0.18458780660044807,0.36672106594990445,44
unanimous_up_to_ties,1-2-5-3-6,time_scaleSM,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_scaleST,per_student,0.2352404622582444,0.47318813100024454,0.20143211983495501,0.4274139408774263,44
unanimous_up_to_ties,1-2-5-3-6,time_scaleST,avg,0.49999999999999994,0.0,0.39999999999999997,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_function,per_student,0.17237302247156605,0.513665391500588,0.1497541247573206,0.3869042701229607,44
unanimous_up_to_ties,1-2-5-3-6,log_time_function,avg,0.7999999999999999,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_output,per_student,0.471974680201258,0.36721595383549527,0.3801601426521529,0.3260933176213223,44
unanimous_up_to_ties,1-2-5-3-6,log_time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_syntaxBL,per_student,0.2628518346778891,0.3537255506925403,0.1994083901738918,0.3050116542430341,44
unanimous_up_to_ties,1-2-5-3-6,log_time_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_scaleSM,per_student,0.21593254552892127,0.4220024341655951,0.18458780660044807,0.36672106594990445,44
unanimous_up_to_ties,1-2-5-3-6,log_time_scaleSM,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_scaleST,per_student,0.2352404622582444,0.47318813100024454,0.20143211983495501,0.4274139408774263,44
unanimous_up_to_ties,1-2-5-3-6,log_time_scaleST,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_correct_function,per_student,-0.08,0.5853204250664759,-0.053333333333333344,0.46552240666922906,20
unanimous_up_to_ties,1-2-5-3-6,time_correct_function,avg,0.7999999999999999,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_correct_output,per_student,0.38241349802375973,0.5649506821434753,0.31649202620448325,0.5003882022035855,36
unanimous_up_to_ties,1-2-5-3-6,time_correct_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,time_correct_syntaxBL,per_student,0.16273005412204292,0.42357357255608025,0.1070870684990278,0.35168669485783444,42
unanimous_up_to_ties,1-2-5-3-6,time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_function,per_student,-0.08,0.5853204250664759,-0.053333333333333344,0.46552240666922906,20
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_function,avg,-0.09999999999999999,0.0,0.0,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_output,per_student,0.38241349802375973,0.5649506821434753,0.31649202620448325,0.5003882022035855,36
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_syntaxBL,per_student,0.16273005412204292,0.42357357255608025,0.1070870684990278,0.35168669485783444,42
unanimous_up_to_ties,1-2-5-3-6,log_time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-6,acc_function,per_student,0.35373319259342734,0.45680740059471137,0.3159405883452648,0.41305938141211107,44
unanimous_up_to_ties,1-2-5-3-6,acc_function,avg,0.6668859288553501,0.0,0.5270462766947298,0.0,5
unanimous_up_to_ties,1-2-5-3-6,acc_output,per_student,0.37817312349291615,0.3467602405484044,0.33824832455743337,0.31015178790416453,44
unanimous_up_to_ties,1-2-5-3-6,acc_output,avg,0.6668859288553501,0.0,0.5270462766947298,0.0,5
unanimous_up_to_ties,1-2-5-3-6,acc_syntaxBL,per_student,-0.13873745469738827,0.20797095629940765,-0.12409055189146306,0.18601487825244548,44
unanimous_up_to_ties,1-2-5-3-6,acc_syntaxBL,avg,-0.5642880936468347,0.0,-0.5270462766947298,0.0,5
unanimous_up_to_ties,1-2-5-3-6,scaleSM,per_student,0.7343568444850699,0.22806989767934835,0.6516374638670128,0.24252296619854546,44
unanimous_up_to_ties,1-2-5-3-6,scaleSM,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-6,scaleST,per_student,0.7167476276791626,0.20971688427407528,0.63430765358398,0.2036963044416111,44
unanimous_up_to_ties,1-2-5-3-6,scaleST,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,readTime,per_student,0.43223147378317284,0.46654217280353194,0.3689194439098562,0.40844551268747625,44
unanimous_up_to_ties,1-2-5-3-8,readTime,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_readTime,per_student,0.43223147378317284,0.46654217280353194,0.3689194439098562,0.40844551268747625,44
unanimous_up_to_ties,1-2-5-3-8,log_readTime,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_function,per_student,0.4300917796236975,0.3612968518643727,0.35055483801808535,0.3173281647253714,44
unanimous_up_to_ties,1-2-5-3-8,time_function,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_output,per_student,0.48088846416431374,0.36098929441137245,0.375368812864019,0.3082326154678443,44
unanimous_up_to_ties,1-2-5-3-8,time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_syntaxBL,per_student,0.1751100434456817,0.3764799117267572,0.145844418153329,0.31302757059142755,44
unanimous_up_to_ties,1-2-5-3-8,time_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_scaleSM,per_student,0.23599475605766743,0.4311870875378512,0.19646706966998345,0.37999806056495256,44
unanimous_up_to_ties,1-2-5-3-8,time_scaleSM,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_scaleST,per_student,0.2576273593079126,0.4866831278854393,0.21805763308427056,0.4336053957418614,44
unanimous_up_to_ties,1-2-5-3-8,time_scaleST,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_function,per_student,0.4300917796236975,0.3612968518643727,0.35055483801808535,0.3173281647253714,44
unanimous_up_to_ties,1-2-5-3-8,log_time_function,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_output,per_student,0.48088846416431374,0.36098929441137245,0.375368812864019,0.3082326154678443,44
unanimous_up_to_ties,1-2-5-3-8,log_time_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_syntaxBL,per_student,0.1751100434456817,0.3764799117267572,0.145844418153329,0.31302757059142755,44
unanimous_up_to_ties,1-2-5-3-8,log_time_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_scaleSM,per_student,0.23599475605766743,0.4311870875378512,0.19646706966998345,0.37999806056495256,44
unanimous_up_to_ties,1-2-5-3-8,log_time_scaleSM,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_scaleST,per_student,0.2576273593079126,0.4866831278854393,0.21805763308427056,0.4336053957418614,44
unanimous_up_to_ties,1-2-5-3-8,log_time_scaleST,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_correct_function,per_student,0.23500000000000001,0.5641586656251945,0.21666666666666665,0.5107184482014854,20
unanimous_up_to_ties,1-2-5-3-8,time_correct_function,avg,0.8999999999999998,0.0,0.7999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_correct_output,per_student,0.38697705618061623,0.5390865005412466,0.3197205752605065,0.4915342452453521,36
unanimous_up_to_ties,1-2-5-3-8,time_correct_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,time_correct_syntaxBL,per_student,0.09302281452059578,0.38119703688503914,0.06815945590209446,0.3157717678280037,42
unanimous_up_to_ties,1-2-5-3-8,time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_function,per_student,0.23500000000000001,0.5641586656251945,0.21666666666666665,0.5107184482014854,20
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_function,avg,0.7,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_output,per_student,0.38697705618061623,0.5390865005412466,0.3197205752605065,0.4915342452453521,36
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_output,avg,0.9999999999999999,0.0,0.9999999999999999,0.0,5
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_syntaxBL,per_student,0.09302281452059578,0.38119703688503914,0.06815945590209446,0.3157717678280037,42
unanimous_up_to_ties,1-2-5-3-8,log_time_correct_syntaxBL,avg,0.3,0.0,0.19999999999999998,0.0,5
unanimous_up_to_ties,1-2-5-3-8,acc_function,per_student,0.38350766936239233,0.42580046758327245,0.34027200897686455,0.3749669869363567,44
unanimous_up_to_ties,1-2-5-3-8,acc_function,avg,0.7999999999999999,0.0,0.6,0.0,5
unanimous_up_to_ties,1-2-5-3-8,acc_output,per_student,0.2832239773310793,0.46086637437374467,0.25332322646806116,0.4122114166574241,44
unanimous_up_to_ties,1-2-5-3-8,acc_output,avg,0.6668859288553501,0.0,0.5270462766947298,0.0,5
