case,expert_ranking,proxy,aggregation,spearman_mean,spearman_std,kendall_mean,kendall_std,n
Expert_A,1-2-3-4-5-7-8-6,readTime,per_student,0.2743506493506494,0.32125771618965104,0.20616883116883117,0.2694071641671222,44
Expert_A,1-2-3-4-5-7-8-6,readTime,avg,0.523809523809524,0.0,0.42857142857142855,0.0,8
Expert_A,1-2-3-4-5-7-8-6,readTime,median,0.5714285714285715,0.0,0.42857142857142855,0.0,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,per_student,0.2421536796536797,0.4016700024321049,0.1880411255411255,0.3258037524260877,44
Expert_A,1-2-3-4-5-7-8-6,log_readTime,avg,0.523809523809524,0.0,0.42857142857142855,0.0,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,median,0.5714285714285715,0.0,0.42857142857142855,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_function,per_student,0.15692640692640694,0.3206889109368628,0.1201298701298701,0.25231889630843335,44
Expert_A,1-2-3-4-5-7-8-6,time_function,avg,0.6428571428571429,0.0,0.4999999999999999,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_function,median,0.4523809523809524,0.0,0.2857142857142857,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_output,per_student,0.471861471861472,0.3002061893332912,0.37824675324675316,0.25291874362205424,44
Expert_A,1-2-3-4-5-7-8-6,time_output,avg,0.9047619047619048,0.0,0.7857142857142856,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_output,median,0.9285714285714287,0.0,0.8571428571428571,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_syntaxBL,per_student,-0.07792207792207793,0.2603190700909775,-0.05194805194805194,0.19434469380489847,44
Expert_A,1-2-3-4-5-7-8-6,time_syntaxBL,avg,-0.14285714285714288,0.0,-0.14285714285714285,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_syntaxBL,median,-0.1904761904761905,0.047619047619047616,-0.10714285714285714,0.03571428571428571,8
Expert_A,1-2-3-4-5-7-8-6,time_scaleSM,per_student,0.14935064935064934,0.3489265437753793,0.11850649350649353,0.27345585272602296,44
Expert_A,1-2-3-4-5-7-8-6,time_scaleSM,avg,0.7142857142857144,0.0,0.5714285714285714,0.0,8
Expert_A,1-2-3-4-5-7-8-6,time_scaleSM,median,0.33333333333333337,0.27216552697590873,0.25,0.23779743280283544,8
