case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,abs_delta_spearman
1_violation,1-2-5-4-7-8,acc_function,median,0.171428571,0.24633366,0.133333333,0.20727509,6,-0.257142857,0.34758643,-0.2,0.272165527,6,0.428571429,0.428571429
1_violation,1-2-5-4-7-8,acc_output,per_student,0.254826255,0.330162565,0.198198198,0.256793106,37,0.220408163,0.278150613,0.171428571,0.216339366,7,0.034418092,0.034418092
1_violation,1-2-5-4-7-8,acc_output,avg,0.885714286,0,0.733333333,0,6,0.514285714,0.117803018,0.466666667,0.094280904,6,0.371428571,0.371428571
1_violation,1-2-5-4-7-8,acc_output,median,0.514285714,0.225575605,0.4,0.20727509,6,0.428571429,0.285714286,0.333333333,0.272165527,6,0.085714286,0.085714286
1_violation,1-2-5-4-7-8,acc_syntaxBL,per_student,-0.020849421,0.177579316,-0.016216216,0.138117246,37,-0.036734694,0.164282545,-0.028571429,0.127775313,7,0.015885273,0.015885273
1_violation,1-2-5-4-7-8,acc_syntaxBL,avg,-0.228571429,0.085714286,-0.133333333,0.066666667,6,-0.085714286,0.265985525,-0.066666667,0.196261353,6,-0.142857143,0.142857143
1_violation,1-2-5-4-7-8,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0
1_violation,1-2-5-4-7-8,scaleSM,per_student,0.31042471,0.236835374,0.237837838,0.19017333,37,0.4,0.254177918,0.323809524,0.218009965,7,-0.08957529,0.08957529
1_violation,1-2-5-4-7-8,scaleSM,avg,0.371428571,0.057142857,0.266666667,0.066666667,6,0.542857143,0,0.466666667,0,6,-0.171428571,0.171428571
1_violation,1-2-5-4-7-8,scaleSM,median,0.285714286,0.21821789,0.2,0.196261353,6,0.085714286,0.237904686,0.066666667,0.180534187,6,0.2,0.2
1_violation,1-2-5-4-7-8,scaleST,per_student,0.31969112,0.268586037,0.246846847,0.211878409,37,0.224489796,0.227255688,0.171428571,0.184673518,7,0.095201324,0.095201324
1_violation,1-2-5-4-7-8,scaleST,avg,0.6,0,0.466666667,0,6,0.428571429,0,0.2,0,6,0.171428571,0.171428571
1_violation,1-2-5-4-7-8,scaleST,median,0.571428571,0.150283179,0.466666667,0.14401646,6,0.085714286,0.237904686,0.066666667,0.180534187,6,0.485714286,0.485714286
1_violation,1-2-5-7-3-6,readTime,per_student,0.436293436,0.406111538,0.333333333,0.358173545,37,0.648979592,0.194210241,0.561904762,0.222131501,7,-0.212686156,0.212686156
1_violation,1-2-5-7-3-6,readTime,avg,0.885714286,0,0.733333333,0,6,0.771428571,0,0.6,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,readTime,median,0.828571429,0,0.733333333,0,6,0.6,0,0.466666667,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-6,log_readTime,per_student,0.350965251,0.487171792,0.300900901,0.403177059,37,0.648979592,0.194210241,0.561904762,0.222131501,7,-0.298014341,0.298014341
1_violation,1-2-5-7-3-6,log_readTime,avg,0.885714286,0,0.733333333,0,6,0.771428571,0,0.6,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,log_readTime,median,0.828571429,0,0.733333333,0,6,0.6,0,0.466666667,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-6,time_function,per_student,0.126640927,0.460774213,0.106306306,0.33868123,37,0.363265306,0.373374584,0.314285714,0.279941685,7,-0.236624379,0.236624379
1_violation,1-2-5-7-3-6,time_function,avg,0.771428571,0,0.6,0,6,0.885714286,0,0.733333333,0,6,-0.114285714,0.114285714
1_violation,1-2-5-7-3-6,time_function,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.466666667,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-6,time_output,per_student,0.440926641,0.349267015,0.354954955,0.296548333,37,0.583673469,0.2640157,0.466666667,0.269037084,7,-0.142746828,0.142746828
1_violation,1-2-5-7-3-6,time_output,avg,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-6,time_output,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-6,time_syntaxBL,per_student,0.168339768,0.349029624,0.126126126,0.284867087,37,0.171428571,0.281188647,0.104761905,0.246517697,7,-0.003088803,0.003088803
1_violation,1-2-5-7-3-6,time_syntaxBL,avg,0.142857143,0,0.066666667,0,6,0.142857143,0,0.066666667,0,6,0,0
1_violation,1-2-5-7-3-6,time_syntaxBL,median,0.2,0.057142857,0.133333333,0.066666667,6,0,0.142857143,0,0.066666667,6,0.2,0.2
1_violation,1-2-5-7-3-6,time_scaleSM,per_student,0.108880309,0.362186035,0.079279279,0.281922971,37,0.310204082,0.272095238,0.257142857,0.22375886,7,-0.201323773,0.201323773
1_violation,1-2-5-7-3-6,time_scaleSM,avg,0.142857143,0,0.066666667,0,6,0.371428571,0,0.333333333,0,6,-0.228571429,0.228571429
1_violation,1-2-5-7-3-6,time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.657142857,0.12344268,0.533333333,0.127656948,6,-0.228571429,0.228571429
1_violation,1-2-5-7-3-6,time_scaleST,per_student,0.117374517,0.361023475,0.088288288,0.301768184,37,0.330612245,0.390217744,0.257142857,0.327430732,7,-0.213237728,0.213237728
1_violation,1-2-5-7-3-6,time_scaleST,avg,-0.371428571,0,-0.2,0,6,0.657142857,0,0.6,0,6,-1.028571429,1.028571429
1_violation,1-2-5-7-3-6,time_scaleST,median,0.171428571,0.289028398,0.133333333,0.20727509,6,0.457142857,0.103015751,0.333333333,0.094280904,6,-0.285714286,0.285714286
1_violation,1-2-5-7-3-6,log_time_function,per_student,0.126640927,0.460774213,0.106306306,0.33868123,37,0.363265306,0.373374584,0.314285714,0.279941685,7,-0.236624379,0.236624379
1_violation,1-2-5-7-3-6,log_time_function,avg,0.714285714,0,0.466666667,0,6,0.885714286,0,0.733333333,0,6,-0.171428571,0.171428571
1_violation,1-2-5-7-3-6,log_time_function,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.466666667,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-6,log_time_output,per_student,0.440926641,0.349267015,0.354954955,0.296548333,37,0.583673469,0.2640157,0.466666667,0.269037084,7,-0.142746828,0.142746828
1_violation,1-2-5-7-3-6,log_time_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,log_time_output,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-6,log_time_syntaxBL,per_student,0.168339768,0.349029624,0.126126126,0.284867087,37,0.171428571,0.281188647,0.104761905,0.246517697,7,-0.003088803,0.003088803
1_violation,1-2-5-7-3-6,log_time_syntaxBL,avg,0.257142857,0,0.2,0,6,0.142857143,0,0.066666667,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,log_time_syntaxBL,median,0.2,0.057142857,0.133333333,0.066666667,6,0,0.142857143,0,0.066666667,6,0.2,0.2
1_violation,1-2-5-7-3-6,log_time_scaleSM,per_student,0.108880309,0.362186035,0.079279279,0.281922971,37,0.310204082,0.272095238,0.257142857,0.22375886,7,-0.201323773,0.201323773
1_violation,1-2-5-7-3-6,log_time_scaleSM,avg,0.257142857,0,0.2,0,6,0.542857143,0,0.466666667,0,6,-0.285714286,0.285714286
1_violation,1-2-5-7-3-6,log_time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.657142857,0.12344268,0.533333333,0.127656948,6,-0.228571429,0.228571429
1_violation,1-2-5-7-3-6,log_time_scaleST,per_student,0.117374517,0.361023475,0.088288288,0.301768184,37,0.330612245,0.390217744,0.257142857,0.327430732,7,-0.213237728,0.213237728
1_violation,1-2-5-7-3-6,log_time_scaleST,avg,0.257142857,0,0.2,0,6,0.428571429,0,0.333333333,0,6,-0.171428571,0.171428571
1_violation,1-2-5-7-3-6,log_time_scaleST,median,0.171428571,0.289028398,0.133333333,0.20727509,6,0.457142857,0.103015751,0.333333333,0.094280904,6,-0.285714286,0.285714286
1_violation,1-2-5-7-3-6,time_correct_function,per_student,0.123660714,0.616209709,0.1,0.544416099,32,0.429591837,0.38794571,0.366666667,0.322194854,7,-0.305931122,0.305931122
1_violation,1-2-5-7-3-6,time_correct_function,avg,0.714285714,0,0.466666667,0,6,0.942857143,0,0.866666667,0,6,-0.228571429,0.228571429
1_violation,1-2-5-7-3-6,time_correct_function,median,0.485714286,0,0.333333333,0,6,0.742857143,0.028571429,0.533333333,0.066666667,6,-0.257142857,0.257142857
1_violation,1-2-5-7-3-6,time_correct_output,per_student,0.376666667,0.505907057,0.297777778,0.441792086,30,0.504081633,0.529795289,0.452380952,0.423836275,7,-0.127414966,0.127414966
1_violation,1-2-5-7-3-6,time_correct_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,time_correct_output,median,0.885714286,0,0.733333333,0,6,0.828571429,0,0.733333333,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-3-6,time_correct_syntaxBL,per_student,0.101632653,0.340309779,0.06,0.268777361,35,0.197959184,0.213867425,0.119047619,0.195063801,7,-0.096326531,0.096326531
1_violation,1-2-5-7-3-6,time_correct_syntaxBL,avg,0.485714286,0,0.333333333,0,6,0.257142857,0,0.2,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-6,time_correct_syntaxBL,median,0.142857143,0,0.066666667,0,6,-0.028571429,0.203372919,0,0.127656948,6,0.171428571,0.171428571
1_violation,1-2-5-7-3-6,log_time_correct_function,per_student,0.123660714,0.616209709,0.1,0.544416099,32,0.429591837,0.38794571,0.366666667,0.322194854,7,-0.305931122,0.305931122
1_violation,1-2-5-7-3-6,log_time_correct_function,avg,0.428571429,0,0.2,0,6,0.885714286,0,0.733333333,0,6,-0.457142857,0.457142857
1_violation,1-2-5-7-3-6,log_time_correct_function,median,0.485714286,0,0.333333333,0,6,0.742857143,0.028571429,0.533333333,0.066666667,6,-0.257142857,0.257142857
1_violation,1-2-5-7-3-6,log_time_correct_output,per_student,0.376666667,0.505907057,0.297777778,0.441792086,30,0.504081633,0.529795289,0.452380952,0.423836275,7,-0.127414966,0.127414966
1_violation,1-2-5-7-3-6,log_time_correct_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-6,log_time_correct_output,median,0.885714286,0,0.733333333,0,6,0.828571429,0,0.733333333,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-3-6,log_time_correct_syntaxBL,per_student,0.101632653,0.340309779,0.06,0.268777361,35,0.197959184,0.213867425,0.119047619,0.195063801,7,-0.096326531,0.096326531
1_violation,1-2-5-7-3-6,log_time_correct_syntaxBL,avg,0.257142857,0,0.2,0,6,0.257142857,0,0.2,0,6,0,0
1_violation,1-2-5-7-3-6,log_time_correct_syntaxBL,median,0.142857143,0,0.066666667,0,6,-0.028571429,0.203372919,0,0.127656948,6,0.171428571,0.171428571
1_violation,1-2-5-7-3-6,acc_function,per_student,0.291119691,0.394995603,0.228828829,0.323472354,37,0.040816327,0.327854459,0.019047619,0.265985525,7,0.250303365,0.250303365
1_violation,1-2-5-7-3-6,acc_function,avg,0.714285714,0,0.466666667,0,6,0.314285714,0,0.2,0,6,0.4,0.4
1_violation,1-2-5-7-3-6,acc_function,median,0.342857143,0.248533111,0.266666667,0.20727509,6,-0.257142857,0.098974332,-0.2,0.14401646,6,0.6,0.6
1_violation,1-2-5-7-3-6,acc_output,per_student,0.254826255,0.242015656,0.198198198,0.188234399,37,0.257142857,0.183264852,0.2,0.142539329,7,-0.002316602,0.002316602
1_violation,1-2-5-7-3-6,acc_output,avg,0.714285714,0,0.6,0,6,0.285714286,0.170633075,0.2,0.14401646,6,0.428571429,0.428571429
1_violation,1-2-5-7-3-6,acc_output,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.428571429,0.285714286,0.333333333,0.272165527,6,0,0
1_violation,1-2-5-7-3-6,acc_syntaxBL,per_student,-0.078764479,0.158649208,-0.061261261,0.123393828,37,-0.085714286,0.129587819,-0.066666667,0.100790526,7,0.006949807,0.006949807
1_violation,1-2-5-7-3-6,acc_syntaxBL,avg,-0.428571429,0.127775313,-0.333333333,0.094280904,6,-0.228571429,0.283323329,-0.2,0.196261353,6,-0.2,0.2
1_violation,1-2-5-7-3-6,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0
1_violation,1-2-5-7-3-6,scaleSM,per_student,0.567567568,0.238968381,0.463063063,0.212490421,37,0.567346939,0.139493939,0.438095238,0.141901566,7,0.000220629,0.000220629
1_violation,1-2-5-7-3-6,scaleSM,avg,0.828571429,0,0.733333333,0,6,0.771428571,0,0.6,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-3-6,scaleSM,median,0.771428571,0.040406102,0.6,0.094280904,6,0.457142857,0.188802168,0.333333333,0.14401646,6,0.314285714,0.314285714
1_violation,1-2-5-7-3-6,scaleST,per_student,0.553667954,0.195295056,0.443243243,0.16780957,37,0.383673469,0.190660746,0.285714286,0.149981102,7,0.169994484,0.169994484
1_violation,1-2-5-7-3-6,scaleST,avg,0.714285714,0,0.6,0,6,0.714285714,0,0.466666667,0,6,0,0
1_violation,1-2-5-7-3-6,scaleST,median,0.828571429,0.080812204,0.733333333,0.094280904,6,0.457142857,0.188802168,0.333333333,0.14401646,6,0.371428571,0.371428571
1_violation,1-2-5-7-3-8,readTime,per_student,0.331274131,0.43738477,0.252252252,0.374610151,37,0.534693878,0.344795299,0.466666667,0.310657265,7,-0.203419746,0.203419746
1_violation,1-2-5-7-3-8,readTime,avg,0.714285714,0,0.6,0,6,0.771428571,0,0.6,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-3-8,readTime,median,0.6,0,0.466666667,0,6,0.6,0,0.466666667,0,6,0,0
1_violation,1-2-5-7-3-8,log_readTime,per_student,0.331274131,0.43738477,0.252252252,0.374610151,37,0.534693878,0.344795299,0.466666667,0.310657265,7,-0.203419746,0.203419746
1_violation,1-2-5-7-3-8,log_readTime,avg,0.714285714,0,0.6,0,6,0.771428571,0,0.6,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-3-8,log_readTime,median,0.6,0,0.466666667,0,6,0.6,0,0.466666667,0,6,0,0
1_violation,1-2-5-7-3-8,time_function,per_student,0.345173745,0.339193969,0.273873874,0.293179232,37,0.579591837,0.305714013,0.457142857,0.232115383,7,-0.234418092,0.234418092
1_violation,1-2-5-7-3-8,time_function,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-5-7-3-8,time_function,median,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-8,time_output,per_student,0.457142857,0.338583402,0.36036036,0.267323272,37,0.608163265,0.275623559,0.495238095,0.271052371,7,-0.151020408,0.151020408
1_violation,1-2-5-7-3-8,time_output,avg,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-8,time_output,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-8,time_syntaxBL,per_student,0.126640927,0.329169544,0.104504505,0.263740951,37,-0.032653061,0.317581448,-0.028571429,0.251616092,7,0.159293988,0.159293988
1_violation,1-2-5-7-3-8,time_syntaxBL,avg,0.142857143,0,0.066666667,0,6,0.142857143,0,0.066666667,0,6,0,0
1_violation,1-2-5-7-3-8,time_syntaxBL,median,0.057142857,0.153861852,0.066666667,0.094280904,6,-0.142857143,0,-0.066666667,0,6,0.2,0.2
1_violation,1-2-5-7-3-8,time_scaleSM,per_student,0.17992278,0.354615917,0.133333333,0.293677112,37,0.146938776,0.38223787,0.133333333,0.3086067,7,0.032984004,0.032984004
1_violation,1-2-5-7-3-8,time_scaleSM,avg,0.714285714,0,0.6,0,6,-0.057142857,0.028571429,0,0.066666667,6,0.771428571,0.771428571
1_violation,1-2-5-7-3-8,time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.285714286,0.21821789,0.2,0.196261353,6,0.142857143,0.142857143
1_violation,1-2-5-7-3-8,time_scaleST,per_student,0.193050193,0.425570207,0.151351351,0.347845759,37,0.097959184,0.40975201,0.066666667,0.300264434,7,0.095091009,0.095091009
1_violation,1-2-5-7-3-8,time_scaleST,avg,0.371428571,0,0.333333333,0,6,0.542857143,0.114285714,0.533333333,0.066666667,6,-0.171428571,0.171428571
1_violation,1-2-5-7-3-8,time_scaleST,median,0.6,0.174574312,0.466666667,0.180534187,6,-0.057142857,0.220697719,-0.066666667,0.14401646,6,0.657142857,0.657142857
1_violation,1-2-5-7-3-8,log_time_function,per_student,0.345173745,0.339193969,0.273873874,0.293179232,37,0.579591837,0.305714013,0.457142857,0.232115383,7,-0.234418092,0.234418092
1_violation,1-2-5-7-3-8,log_time_function,avg,0.771428571,0,0.6,0,6,0.942857143,0,0.866666667,0,6,-0.171428571,0.171428571
1_violation,1-2-5-7-3-8,log_time_function,median,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-8,log_time_output,per_student,0.457142857,0.338583402,0.36036036,0.267323272,37,0.608163265,0.275623559,0.495238095,0.271052371,7,-0.151020408,0.151020408
1_violation,1-2-5-7-3-8,log_time_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-8,log_time_output,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.6,0,6,0.285714286,0.285714286
1_violation,1-2-5-7-3-8,log_time_syntaxBL,per_student,0.126640927,0.329169544,0.104504505,0.263740951,37,-0.032653061,0.317581448,-0.028571429,0.251616092,7,0.159293988,0.159293988
1_violation,1-2-5-7-3-8,log_time_syntaxBL,avg,0.257142857,0,0.2,0,6,-0.142857143,0,-0.066666667,0,6,0.4,0.4
1_violation,1-2-5-7-3-8,log_time_syntaxBL,median,0.057142857,0.153861852,0.066666667,0.094280904,6,-0.142857143,0,-0.066666667,0,6,0.2,0.2
1_violation,1-2-5-7-3-8,log_time_scaleSM,per_student,0.17992278,0.354615917,0.133333333,0.293677112,37,0.146938776,0.38223787,0.133333333,0.3086067,7,0.032984004,0.032984004
1_violation,1-2-5-7-3-8,log_time_scaleSM,avg,0.714285714,0,0.6,0,6,0.085714286,0,0.066666667,0,6,0.628571429,0.628571429
1_violation,1-2-5-7-3-8,log_time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.285714286,0.21821789,0.2,0.196261353,6,0.142857143,0.142857143
1_violation,1-2-5-7-3-8,log_time_scaleST,per_student,0.193050193,0.425570207,0.151351351,0.347845759,37,0.097959184,0.40975201,0.066666667,0.300264434,7,0.095091009,0.095091009
1_violation,1-2-5-7-3-8,log_time_scaleST,avg,0.714285714,0,0.6,0,6,0.142857143,0,0.066666667,0,6,0.571428571,0.571428571
1_violation,1-2-5-7-3-8,log_time_scaleST,median,0.6,0.174574312,0.466666667,0.180534187,6,-0.057142857,0.220697719,-0.066666667,0.14401646,6,0.657142857,0.657142857
1_violation,1-2-5-7-3-8,time_correct_function,per_student,0.260267857,0.561109215,0.2,0.512889418,32,0.490816327,0.341850441,0.404761905,0.266921647,7,-0.230548469,0.230548469
1_violation,1-2-5-7-3-8,time_correct_function,avg,0.714285714,0,0.466666667,0,6,0.942857143,0,0.866666667,0,6,-0.228571429,0.228571429
1_violation,1-2-5-7-3-8,time_correct_function,median,0.542857143,0,0.466666667,0,6,0.628571429,0.028571429,0.4,0.066666667,6,-0.085714286,0.085714286
1_violation,1-2-5-7-3-8,time_correct_output,per_student,0.390952381,0.507196286,0.326666667,0.434221312,30,0.493877551,0.524493766,0.442857143,0.422657611,7,-0.10292517,0.10292517
1_violation,1-2-5-7-3-8,time_correct_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-8,time_correct_output,median,0.885714286,0,0.733333333,0,6,0.828571429,0,0.733333333,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-3-8,time_correct_syntaxBL,per_student,0.012244898,0.360322869,0.001904762,0.282836299,35,-0.065306122,0.258596474,-0.042857143,0.194131592,7,0.07755102,0.07755102
1_violation,1-2-5-7-3-8,time_correct_syntaxBL,avg,0.257142857,0,0.2,0,6,0.142857143,0,0.066666667,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-8,time_correct_syntaxBL,median,0,0.142857143,0,0.066666667,6,-0.228571429,0.085714286,-0.133333333,0.066666667,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-8,log_time_correct_function,per_student,0.260267857,0.561109215,0.2,0.512889418,32,0.490816327,0.341850441,0.404761905,0.266921647,7,-0.230548469,0.230548469
1_violation,1-2-5-7-3-8,log_time_correct_function,avg,0.485714286,0,0.333333333,0,6,0.885714286,0,0.733333333,0,6,-0.4,0.4
1_violation,1-2-5-7-3-8,log_time_correct_function,median,0.542857143,0,0.466666667,0,6,0.628571429,0.028571429,0.4,0.066666667,6,-0.085714286,0.085714286
1_violation,1-2-5-7-3-8,log_time_correct_output,per_student,0.390952381,0.507196286,0.326666667,0.434221312,30,0.493877551,0.524493766,0.442857143,0.422657611,7,-0.10292517,0.10292517
1_violation,1-2-5-7-3-8,log_time_correct_output,avg,0.942857143,0,0.866666667,0,6,0.828571429,0,0.733333333,0,6,0.114285714,0.114285714
1_violation,1-2-5-7-3-8,log_time_correct_output,median,0.885714286,0,0.733333333,0,6,0.828571429,0,0.733333333,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-3-8,log_time_correct_syntaxBL,per_student,0.012244898,0.360322869,0.001904762,0.282836299,35,-0.065306122,0.258596474,-0.042857143,0.194131592,7,0.07755102,0.07755102
1_violation,1-2-5-7-3-8,log_time_correct_syntaxBL,avg,0.257142857,0,0.2,0,6,-0.142857143,0,-0.066666667,0,6,0.4,0.4
1_violation,1-2-5-7-3-8,log_time_correct_syntaxBL,median,0,0.142857143,0,0.066666667,6,-0.228571429,0.085714286,-0.133333333,0.066666667,6,0.228571429,0.228571429
1_violation,1-2-5-7-3-8,acc_function,per_student,0.298841699,0.386055596,0.23963964,0.312102031,37,0.134693878,0.27731082,0.066666667,0.195180015,7,0.164147821,0.164147821
1_violation,1-2-5-7-3-8,acc_function,avg,0.714285714,0,0.466666667,0,6,0.314285714,0,0.2,0,6,0.4,0.4
1_violation,1-2-5-7-3-8,acc_function,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.142857143,0.276026224,0.066666667,0.196261353,6,0.2,0.2
1_violation,1-2-5-7-3-8,acc_output,per_student,0.196911197,0.33099051,0.153153153,0.257437063,37,0.195918367,0.277611038,0.152380952,0.215919696,7,0.00099283,0.00099283
1_violation,1-2-5-7-3-8,acc_output,avg,0.714285714,0,0.6,0,6,0.285714286,0.170633075,0.2,0.14401646,6,0.428571429,0.428571429
1_violation,1-2-5-7-3-8,acc_output,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.428571429,0.285714286,0.333333333,0.272165527,6,0,0
1_violation,1-2-5-7-3-8,acc_syntaxBL,per_student,-0.067181467,0.14797269,-0.052252252,0.11508987,37,-0.085714286,0.129587819,-0.066666667,0.100790526,7,0.018532819,0.018532819
1_violation,1-2-5-7-3-8,acc_syntaxBL,avg,-0.428571429,0.127775313,-0.333333333,0.094280904,6,-0.228571429,0.283323329,-0.2,0.196261353,6,-0.2,0.2
1_violation,1-2-5-7-3-8,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0
1_violation,1-2-5-7-3-8,scaleSM,per_student,0.476447876,0.228190228,0.381981982,0.181848136,37,0.591836735,0.213653099,0.476190476,0.220903114,7,-0.115388858,0.115388858
1_violation,1-2-5-7-3-8,scaleSM,avg,0.6,0,0.466666667,0,6,0.8,0.028571429,0.666666667,0.066666667,6,-0.2,0.2
1_violation,1-2-5-7-3-8,scaleSM,median,0.542857143,0.168224017,0.4,0.127656948,6,0.457142857,0.188802168,0.333333333,0.14401646,6,0.085714286,0.085714286
1_violation,1-2-5-7-3-8,scaleST,per_student,0.452509653,0.262997571,0.354954955,0.207981319,37,0.440816327,0.170649347,0.342857143,0.144435723,7,0.011693326,0.011693326
1_violation,1-2-5-7-3-8,scaleST,avg,0.714285714,0,0.6,0,6,0.714285714,0,0.466666667,0,6,0,0
1_violation,1-2-5-7-3-8,scaleST,median,0.714285714,0.136027208,0.6,0.14401646,6,0.457142857,0.188802168,0.333333333,0.14401646,6,0.257142857,0.257142857
1_violation,1-2-5-7-6-8,readTime,per_student,0.315830116,0.414515763,0.237837838,0.367293662,37,0.526530612,0.408326498,0.466666667,0.36340541,7,-0.210700496,0.210700496
1_violation,1-2-5-7-6-8,readTime,avg,0.714285714,0,0.6,0,6,0.771428571,0,0.6,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-6-8,readTime,median,0.6,0,0.466666667,0,6,0.542857143,0,0.466666667,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-6-8,log_readTime,per_student,0.238223938,0.495340162,0.176576577,0.402758123,37,0.526530612,0.408326498,0.466666667,0.36340541,7,-0.288306674,0.288306674
1_violation,1-2-5-7-6-8,log_readTime,avg,0.714285714,0,0.6,0,6,0.771428571,0,0.6,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-6-8,log_readTime,median,0.6,0,0.466666667,0,6,0.542857143,0,0.466666667,0,6,0.057142857,0.057142857
1_violation,1-2-5-7-6-8,time_function,per_student,0.305791506,0.31752385,0.234234234,0.276234492,37,0.485714286,0.317424034,0.40952381,0.274708669,7,-0.17992278,0.17992278
1_violation,1-2-5-7-6-8,time_function,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-5-7-6-8,time_function,median,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.228571429
1_violation,1-2-5-7-6-8,time_output,per_student,0.524324324,0.318865627,0.41981982,0.263433036,37,0.759183673,0.146370784,0.619047619,0.184181711,7,-0.234859349,0.234859349
1_violation,1-2-5-7-6-8,time_output,avg,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-6-8,time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-5-7-6-8,time_syntaxBL,per_student,-0.044787645,0.366948962,-0.027027027,0.293046321,37,-0.13877551,0.242642677,-0.133333333,0.207784993,7,0.093987865,0.093987865
1_violation,1-2-5-7-6-8,time_syntaxBL,avg,-0.085714286,0,-0.2,0,6,-0.085714286,0,-0.2,0,6,0,0
1_violation,1-2-5-7-6-8,time_syntaxBL,median,-0.171428571,0.153861852,-0.2,0.094280904,6,-0.485714286,0.114285714,-0.4,0.066666667,6,0.314285714,0.314285714
1_violation,1-2-5-7-6-8,time_scaleSM,per_student,0.174517375,0.391964731,0.142342342,0.331404206,37,0.212244898,0.369652628,0.161904762,0.295698566,7,-0.037727523,0.037727523
1_violation,1-2-5-7-6-8,time_scaleSM,avg,0.485714286,0,0.333333333,0,6,0.2,0,0.2,0,6,0.285714286,0.285714286
