case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,abs_delta_spearman
strict,1-4-7-6,acc_syntaxBL,per_student,0.0378378378378378,0.1791139624408745,0.0315315315315315,0.1492616353673954,37,0.0571428571428571,0.0903507902905251,0.0476190476190476,0.0752923252421042,7,-0.0193050193050193,0.0193050193050193
strict,1-4-7-6,acc_syntaxBL,avg,-0.1999999999999999,0.1999999999999999,-0.1666666666666667,0.1666666666666667,4,0.2,0.4320493798938573,0.1666666666666667,0.3191423692521127,4,-0.3999999999999999,0.3999999999999999
strict,1-4-7-6,acc_syntaxBL,median,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0
strict,1-4-7-6,scaleSM,per_student,0.5972972972972974,0.2330601204033524,0.5135135135135136,0.2304792577561447,37,0.6571428571428571,0.1498298354528787,0.5476190476190477,0.1467717619754518,7,-0.059845559845559726,0.059845559845559726
strict,1-4-7-6,scaleSM,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,1.0,0.0,1.0,0.0,4,-0.20000000000000007,0.20000000000000007
strict,1-4-7-6,scaleSM,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.6,0.282842712474619,0.5000000000000001,0.3191423692521127,4,0.19999999999999996,0.19999999999999996
strict,1-4-7-6,scaleST,per_student,0.5918918918918921,0.2110186086047906,0.5000000000000001,0.2086708976919003,37,0.5428571428571428,0.2321153829895988,0.4523809523809525,0.1934294858246657,7,0.04903474903474925,0.04903474903474925
strict,1-4-7-6,scaleST,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.0,0.0
strict,1-4-7-6,scaleST,median,0.8999999999999999,0.1,0.8333333333333335,0.1666666666666665,4,0.6,0.282842712474619,0.5000000000000001,0.3191423692521127,4,0.29999999999999993,0.29999999999999993
strict,1-5-7-6,readTime,per_student,0.3837837837837838,0.4564928071506468,0.3108108108108109,0.4212133235157103,37,0.5714285714285714,0.2710523708715754,0.4761904761904763,0.3011693009684171,7,-0.1876447876447876,0.1876447876447876
strict,1-5-7-6,readTime,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.0,0.0
strict,1-5-7-6,readTime,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.3999999999999999,0.0,0.3333333333333334,0.0,4,0.4,0.4
strict,1-5-7-6,log_readTime,per_student,0.2351351351351351,0.6376545774295623,0.2072072072072072,0.5660640746812616,37,0.5714285714285714,0.2710523708715754,0.4761904761904763,0.3011693009684171,7,-0.33629343629343633,0.33629343629343633
strict,1-5-7-6,log_readTime,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.0,0.0
strict,1-5-7-6,log_readTime,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4,0.3999999999999999,0.0,0.3333333333333334,0.0,4,0.4,0.4
strict,1-5-7-6,time_function,per_student,0.0459459459459459,0.5445526776169416,0.036036036036036,0.4684251539227269,37,0.2285714285714285,0.5062870041905528,0.2380952380952381,0.3868589716493315,7,-0.18262548262548262,0.18262548262548262
strict,1-5-7-6,time_function,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,1.0,0.0,1.0,0.0,4,-0.20000000000000007,0.20000000000000007
strict,1-5-7-6,time_function,median,1.0,0.0,1.0,0.0,4,0.6000000000000001,0.0,0.3333333333333334,0.0,4,0.3999999999999999,0.3999999999999999
strict,1-5-7-6,time_output,per_student,0.5405405405405406,0.4738910009579175,0.4864864864864865,0.4071035505475677,37,0.7571428571428571,0.2381904571504724,0.642857142857143,0.2876915707998707,7,-0.21660231660231655,0.21660231660231655
strict,1-5-7-6,time_output,avg,1.0,0.0,1.0,0.0,4,1.0,0.0,1.0,0.0,4,0.0,0.0
strict,1-5-7-6,time_output,median,1.0,0.0,1.0,0.0,4,1.0,0.0,1.0,0.0,4,0.0,0.0
strict,1-5-7-6,time_syntaxBL,per_student,-0.054054054054054,0.4682310555724422,-0.0495495495495495,0.3734122842533821,37,0.1999999999999999,0.2138089935299394,0.119047619047619,0.1934294858246658,7,-0.2540540540540539,0.2540540540540539
strict,1-5-7-6,time_syntaxBL,avg,0.1999999999999999,0.0,0.0,0.0,4,0.1999999999999999,0.0,0.0,0.0,4,0.0,0.0
strict,1-5-7-6,time_syntaxBL,median,0.1999999999999999,0.0,0.0,0.0,4,-0.0999999999999999,0.3,-0.1666666666666667,0.1666666666666667,4,0.2999999999999998,0.2999999999999998
strict,1-5-7-6,time_scaleSM,per_student,0.1297297297297297,0.5203246724803839,0.1036036036036036,0.4321038541459621,37,0.3857142857142857,0.3136356914300021,0.3333333333333334,0.2817180849095055,7,-0.25598455598455594,0.25598455598455594
strict,1-5-7-6,time_scaleSM,avg,0.1999999999999999,0.0,0.0,0.0,4,0.3999999999999999,0.0,0.3333333333333334,0.0,4,-0.2,0.2
strict,1-5-7-6,time_scaleSM,median,0.6,0.282842712474619,0.5000000000000001,0.3191423692521127,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,-0.19999999999999996,0.19999999999999996
strict,1-5-7-6,time_scaleST,per_student,0.0972972972972973,0.4402004988432936,0.072072072072072,0.3767661921860628,37,0.4,0.3251373336211726,0.3333333333333334,0.2519763153394849,7,-0.3027027027027027,0.3027027027027027
strict,1-5-7-6,time_scaleST,avg,-0.6000000000000001,0.0,-0.3333333333333334,0.0,4,1.0,0.0,1.0,0.0,4,-1.6,1.6
strict,1-5-7-6,time_scaleST,median,-0.1999999999999999,0.4320493798938573,-0.1666666666666667,0.3191423692521127,4,0.3,0.0999999999999999,0.1666666666666667,0.1666666666666667,4,-0.4999999999999999,0.4999999999999999
strict,1-5-7-6,log_time_function,per_student,0.0459459459459459,0.5445526776169416,0.036036036036036,0.4684251539227269,37,0.2285714285714285,0.5062870041905528,0.2380952380952381,0.3868589716493315,7,-0.18262548262548262,0.18262548262548262
strict,1-5-7-6,log_time_function,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,1.0,0.0,1.0,0.0,4,-0.20000000000000007,0.20000000000000007
strict,1-5-7-6,log_time_function,median,1.0,0.0,1.0,0.0,4,0.6000000000000001,0.0,0.3333333333333334,0.0,4,0.3999999999999999,0.3999999999999999
strict,1-5-7-6,log_time_output,per_student,0.5405405405405406,0.4738910009579175,0.4864864864864865,0.4071035505475677,37,0.7571428571428571,0.2381904571504724,0.642857142857143,0.2876915707998707,7,-0.21660231660231655,0.21660231660231655
strict,1-5-7-6,log_time_output,avg,1.0,0.0,1.0,0.0,4,1.0,0.0,1.0,0.0,4,0.0,0.0
strict,1-5-7-6,log_time_output,median,1.0,0.0,1.0,0.0,4,1.0,0.0,1.0,0.0,4,0.0,0.0
strict,1-5-7-6,log_time_syntaxBL,per_student,-0.054054054054054,0.4682310555724422,-0.0495495495495495,0.3734122842533821,37,0.1999999999999999,0.2138089935299394,0.119047619047619,0.1934294858246658,7,-0.2540540540540539,0.2540540540540539
strict,1-5-7-6,log_time_syntaxBL,avg,0.1999999999999999,0.0,0.0,0.0,4,0.1999999999999999,0.0,0.0,0.0,4,0.0,0.0
strict,1-5-7-6,log_time_syntaxBL,median,0.1999999999999999,0.0,0.0,0.0,4,-0.0999999999999999,0.3,-0.1666666666666667,0.1666666666666667,4,0.2999999999999998,0.2999999999999998
strict,1-5-7-6,log_time_scaleSM,per_student,0.1297297297297297,0.5203246724803839,0.1036036036036036,0.4321038541459621,37,0.3857142857142857,0.3136356914300021,0.3333333333333334,0.2817180849095055,7,-0.25598455598455594,0.25598455598455594
strict,1-5-7-6,log_time_scaleSM,avg,0.3999999999999999,0.0,0.3333333333333334,0.0,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,-0.4,0.4
strict,1-5-7-6,log_time_scaleSM,median,0.6,0.282842712474619,0.5000000000000001,0.3191423692521127,4,0.7999999999999999,0.0,0.6666666666666669,0.0,4,-0.19999999999999996,0.19999999999999996
strict,1-5-7-6,log_time_scaleST,per_student,0.0972972972972973,0.4402004988432936,0.072072072072072,0.3767661921860628,37,0.4,0.3251373336211726,0.3333333333333334,0.2519763153394849,7,-0.3027027027027027,0.3027027027027027
strict,1-5-7-6,log_time_scaleST,avg,0.3999999999999999,0.0,0.3333333333333334,0.0,4,0.3999999999999999,0.0,0.3333333333333334,0.0,4,0.0,0.0
strict,1-5-7-6,log_time_scaleST,median,-0.1999999999999999,0.4320493798938573,-0.1666666666666667,0.3191423692521127,4,0.3,0.0999999999999999,0.1666666666666667,0.1666666666666667,4,-0.4999999999999999,0.4999999999999999
strict,1-5-7-6,time_correct_function,per_student,0.040625,0.7352122886452592,0.015625,0.6748963076218943,32,0.5428571428571428,0.4467570220317682,0.4761904761904763,0.4312088161017818,7,-0.5022321428571428,0.5022321428571428
strict,1-5-7-6,time_correct_function,avg,0.7999999999999999,0.0,0.6666666666666669,0.0,4,1.0,0.0,1.0,0.0,4,-0.20000000000000007,0.20000000000000007
